id;name;is_closed;url;review_count;rating;categories;city;state;zipcode
t8dXg0weLgx_o9H5KBLW_w;Courtyard by Marriott Santa Rosa;False;https://www.yelp.com/biz/courtyard-by-marriott-santa-rosa-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;128;3.0;'alias': 'hotels', 'title': 'Hotels';Santa Rosa;CA;95401
256YnSaztLsr3LZPAIjbVA;Ellington Hall;False;https://www.yelp.com/biz/ellington-hall-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;35;4.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95403
F8XORc5_aXFnESHNZQwMww;Mountain Mike's Pizza;False;https://www.yelp.com/biz/mountain-mikes-pizza-santa-rosa-3?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;93;3.5;'alias': 'pizza', 'title': 'Pizza';Santa Rosa;CA;95409
kYLXXyeTJmawtT5dF9wjgA;Kids Party Central;False;https://www.yelp.com/biz/kids-party-central-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;49;4.0;'alias': 'kids_activities', 'title': 'Kids Activities';Santa Rosa;CA;95407
Q3a5ybwh-X2LiHUW-CyfqA;Annadel Estate Winery;False;https://www.yelp.com/biz/annadel-estate-winery-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;35;4.0;'alias': 'wineries', 'title': 'Wineries';Santa Rosa;CA;95409
eYTRwvJIzTd1NZwJIRE6_A;Crane Melon Barn;False;https://www.yelp.com/biz/crane-melon-barn-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;12;5.0;'alias': 'markets', 'title': 'Fruits & Veggies';Santa Rosa;CA;95406
DPuTk8m80U8oSLKNx7b5oQ;coLAB;False;https://www.yelp.com/biz/colab-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;11;5.0;'alias': 'sharedofficespaces', 'title': 'Shared Office Spaces';Santa Rosa;CA;95401
gra4F6vMeZp2FkNTW5QkBw;Griffith Woods;False;https://www.yelp.com/biz/griffith-woods-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;19;4.5;'alias': 'parks', 'title': 'Parks';Santa Rosa;CA;95406
DoOyCDt3D00KQuRTpFULuA;Mountain Mike's Pizza;False;https://www.yelp.com/biz/mountain-mikes-pizza-santa-rosa-4?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;49;3.0;'alias': 'pizza', 'title': 'Pizza';Santa Rosa;CA;95403
9h2w7TiV7pV6XKsUeGWPZA;Finley Community Center;False;https://www.yelp.com/biz/finley-community-center-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;9;4.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95401
Ta5etIz4BlwhkpiAmAWpNg;Sonoma County Fairgrounds-Santa Rosa;False;https://www.yelp.com/biz/sonoma-county-fairgrounds-santa-rosa-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;22;3.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95404
yNlI9tODDIFY0xyTjpKEQQ;Friedman Center;False;https://www.yelp.com/biz/friedman-center-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;5;4.5;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95405
pLJK9OBgPkaPIKYD9ltNvA;Odd Fellows Hall;False;https://www.yelp.com/biz/odd-fellows-hall-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;6;4.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95404
3wwbV-agr2nKv5jyEQBp3g;North Bay Table Tennis Academy;False;https://www.yelp.com/biz/north-bay-table-tennis-academy-santa-rosa-4?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;4;4.5;'alias': 'sports_clubs', 'title': 'Sports Clubs';Santa Rosa;CA;95405
xBcbGKZl0JwrMmnaYVnIzA;Rockin Jump Santa Rosa;False;https://www.yelp.com/biz/rockin-jump-santa-rosa-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;10;3.5;'alias': 'trampoline', 'title': 'Trampoline Parks';Santa Rosa;CA;95403
Zv8li_13tVcwvKzQfxM-GA;Quail Inn;False;https://www.yelp.com/biz/quail-inn-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;18;3.0;'alias': 'tradamerican', 'title': 'American (Traditional)';Santa Rosa;CA;95409
0uksn8mR9r20SHbly7i5Vw;The Saturday Afternoon Club;False;https://www.yelp.com/biz/the-saturday-afternoon-club-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;3;4.5;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95401
pe-k5s4Bjkq82xAQ56auRw;Santa Rosa Vintners Square;False;https://www.yelp.com/biz/santa-rosa-vintners-square-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;4;4.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95401
5QsYTlVla9PJKPccj3j0Bw;Santa Rosa Veterans Memorial Building;False;https://www.yelp.com/biz/santa-rosa-veterans-memorial-building-santa-rosa-2?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;4;4.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95404
6crJ9GkWlP1wu7iGlsHwHw;Church of One Tree;False;https://www.yelp.com/biz/church-of-one-tree-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;4;3.5;'alias': 'churches', 'title': 'Churches';Santa Rosa;CA;95401
4R-w9m9niqMbtMsCffsQTQ;Luther Burbank Art & Garden Center;False;https://www.yelp.com/biz/luther-burbank-art-and-garden-center-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;6;2.5;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95405
aNPWp4tbIwwGnKx3iCw12w;Person Senior Wing At the Finley Complex;False;https://www.yelp.com/biz/person-senior-wing-at-the-finley-complex-santa-rosa-2?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;1;5.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95401
yF1NnvCG4xls9FV2kxMyVg;Shady Farm 1868;False;https://www.yelp.com/biz/shady-farm-1868-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;1;5.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95403
ujdc4rtg8eU1MH8SeaOO1g;Mauna Kai Water Gardens;False;https://www.yelp.com/biz/mauna-kai-water-gardens-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;2;4.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95401
yxIumFbIb7fYog_Sp35EGg;The Bridal Path;False;https://www.yelp.com/biz/the-bridal-path-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;6;1.5;'alias': 'wedding_planning', 'title': 'Wedding Planning';Santa Rosa;CA;95401
Q5ycEGZiaSWM2EHWVE7-6A;Scottish Rite Center;False;https://www.yelp.com/biz/scottish-rite-center-santa-rosa-2?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;2;4.5;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95409
CtxmiFyNVrB7U-CpYGuuHA;Glaser Center;False;https://www.yelp.com/biz/glaser-center-santa-rosa?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;1;5.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Santa Rosa;CA;95401
id;name;is_closed;url;review_count;rating;categories;city;state;zipcode
e_RByN4-GBL3j8ggPkLEKg;Steinbeck House;False;https://www.yelp.com/biz/steinbeck-house-salinas?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;81;4.5;'alias': 'tradamerican', 'title': 'American (Traditional)';Salinas;CA;93901
myoptO94PZBiDQ2iyguYNw;Main Street Bakery and Catering;False;https://www.yelp.com/biz/main-street-bakery-and-catering-salinas-2?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;105;3.5;'alias': 'bakeries', 'title': 'Bakeries';Salinas;CA;93901
KniZ5qeX_aG1jx-UJ4e8sw;The Club At Crazy Horse Ranch;False;https://www.yelp.com/biz/the-club-at-crazy-horse-ranch-salinas?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;37;4.0;'alias': 'golf', 'title': 'Golf';Salinas;CA;93906
xcs69h3Uh4OP12zeWVattw;201 Main Event Venue;False;https://www.yelp.com/biz/201-main-event-venue-salinas?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;51;3.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Salinas;CA;93901
xbhflaEshp5d0Xkyh-FVmA;Fox Theater Salinas;False;https://www.yelp.com/biz/fox-theater-salinas-salinas?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;18;2.5;'alias': 'theater', 'title': 'Performing Arts';Salinas;CA;93901
kmp5EOeR8BRC250uxPfM7A;CSUMB @ Salinas City Center;False;https://www.yelp.com/biz/csumb-salinas-city-center-salinas?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;2;5.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Salinas;CA;93901
eBtOIvSr0yNNslQ7QUTdtQ;Century 14 Northridge Mall;False;https://www.yelp.com/biz/century-14-northridge-mall-salinas?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;14;2.5;'alias': 'movietheaters', 'title': 'Cinema';Salinas;CA;93906
KhtiHtgEnqkfGhMCX8bLMA;Elks'lodge;False;https://www.yelp.com/biz/elkslodge-salinas?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;5;3.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Salinas;CA;93905
S7L2czAAHXX0axir3tbEMA;De Tierra Events;False;https://www.yelp.com/biz/de-tierra-events-salinas?adjust_creative=7HSD_ElH0JEr7gKDNC3cNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=7HSD_ElH0JEr7gKDNC3cNQ;1;5.0;'alias': 'venues', 'title': 'Venues & Event Spaces';Salinas;CA;93908
